#Operon 	Genes in Operon
4506 	[('HCP21_2_53068', 1, 192, '+', '2099465746'), ('HCP21_2_53568', 2, 199, '+', '2099465747'), ('HCP21_2_54568', 2, 205, '+', '2099465748'), ('HCP21_2_59954', 3, 110, '+', '2099465749'), ('HCP21_2_62954', 2, 127, '+', '2099465750')]
4507 	[('HCP21_2_71097', 11, 106, '+', '2099465752'), ('HCP21_2_72097', 3, 98, '+', '2099465753')]
4508 	[('HCP21_2_99923', 2, 91, '+', '2099465757'), ('HCP21_2_101923', 3, 149, '+', '2099465758')]
4509 	[('HCP21_2_105423', 3, 194, '-', '2099465759'), ('HCP21_2_107522', 3, 107, '-', '2099465760'), ('HCP21_2_116022', 14, 169, '-', '2099465761'), ('HCP21_2_119522', 7, 216, '-', '2099465762')]
4510 	[('HCP21_2_134449', 1, 102, '+', '2099465763'), ('HCP21_2_136949', 3, 113, '+', '2099465764')]
4511 	[('HCP21_2_142449', 7, 144, '-', '2099465765'), ('HCP21_2_145949', 30, 182, '-', '2099465766'), ('HCP21_2_148949', 2, 228, '-', '2099465767'), ('HCP21_2_152802', 22, 105, '-', '2099465768')]
4512 	[('HCP21_9957', 3, 299, '-', '2099465772'), ('HCP21_10595', 309, 842, '-', '2099465773'), ('HCP21_921_', 72, 269, '-', '2099465774'), ('HCP21_921_', 225, 506, '-', '2099465775')]
4513 	[('HCP21_1894', 3, 308, '+', '2099465778'), ('HCP21_5326', 1, 525, '+', '2099465779')]
4514 	[('HCP21_409_', 1, 279, '-', '2099465785'), ('HCP21_8659', 3, 191, '-', '2099465786'), ('HCP21_8659', 208, 327, '-', '2099465787')]
4515 	[('HCP21_7500', 4, 519, '+', '2099465790'), ('HCP21_9797', 2, 682, '+', '2099465791'), ('HCP21_9797', 684, 845, '+', '2099465792'), ('HCP21_8510', 2, 334, '+', '2099465793'), ('HCP21_279_', 2, 307, '+', '2099465794')]
4516 	[('HCP21_2592', 1, 240, '-', '2099465795'), ('HCP21_2592', 282, 776, '-', '2099465796')]
4517 	[('HCP21_1011', 163, 1017, '-', '2099465800'), ('HCP21_1011', 1007, 2035, '-', '2099465801'), ('HCP21_3953', 22, 546, '-', '2099465802'), ('HCP21_3953', 561, 650, '-', '2099465803'), ('HCP21_6152', 3, 62, '-', '2099465804'), ('HCP21_6152', 53, 673, '-', '2099465805')]
4518 	[('HCP21_3661', 2, 313, '+', '2099465808'), ('HCP21_3248', 2, 334, '+', '2099465809')]
4519 	[('HCP21_7236', 3, 329, '-', '2099465812'), ('HCP21_5353', 1, 318, '-', '2099465813'), ('HCP21_5353', 311, 394, '-', '2099465814'), ('HCP21_3913', 79, 615, '-', '2099465815'), ('HCP21_106_', 2, 640, '-', '2099465816')]
4520 	[('HCP21_5307', 29, 682, '+', '2099465819'), ('HCP21_9125', 2, 811, '+', '2099465820'), ('HCP21_2_87648', 1, 128, '+', '2099465821')]
4521 	[('HCP21_7646', 2, 280, '+', '2099465825'), ('HCP21_4364', 79, 333, '+', '2099465826')]
4522 	[('HCP21_4364', 433, 546, '+', '2099465827'), ('HCP21_5233', 52, 600, '+', '2099465828')]
4523 	[('HCP21_13__', 39, 962, '+', '2099465830'), ('HCP21_13__', 973, 2133, '+', '2099465831')]
4524 	[('HCP21_13__', 2210, 2956, '+', '2099465832'), ('HCP21_13__', 2959, 4023, '+', '2099465833'), ('HCP21_6977', 3, 473, '+', '2099465834'), ('HCP21_1128', 3, 305, '+', '2099465835'), ('HCP21_6260', 1, 594, '+', '2099465836')]
4525 	[('HCP21_2919', 1, 75, '+', '2099465838'), ('HCP21_2919', 120, 314, '+', '2099465839')]
4526 	[('HCP21_1180', 83, 313, '+', '2099465841'), ('HCP21_5169', 107, 883, '+', '2099465842'), ('HCP21_7858', 1, 276, '+', '2099465843'), ('HCP21_7858', 285, 380, '+', '2099465844'), ('HCP21_5041', 1, 87, '+', '2099465845'), ('HCP21_5041', 111, 248, '+', '2099465846'), ('HCP21_5041', 215, 481, '+', '2099465847'), ('HCP21_7151', 107, 322, '+', '2099465848')]
4527 	[('HCP21_203_', 20, 418, '-', '2099465849'), ('HCP21_203_', 434, 523, '-', '2099465850')]
4528 	[('HCP21_1402', 2, 370, '+', '2099465851'), ('HCP21_4260', 3, 92, '+', '2099465852'), ('HCP21_2488', 2, 310, '+', '2099465853'), ('HCP21_2_17639', 7, 110, '+', '2099465854')]
4529 	[('HCP21_483_', 3, 344, '+', '2099465856'), ('HCP21_9131', 2, 916, '+', '2099465857')]
4530 	[('HCP21_7293', 25, 429, '-', '2099465858'), ('HCP21_10470', 1, 285, '-', '2099465859')]
4531 	[('HCP21_7942', 100, 303, '-', '2099465861'), ('HCP21_1593', 56, 322, '-', '2099465862'), ('HCP21_3138', 22, 588, '-', '2099465863'), ('HCP21_7135', 77, 343, '-', '2099465864')]
4532 	[('HCP21_6915', 57, 257, '+', '2099465865'), ('HCP21_6915', 243, 320, '+', '2099465866'), ('HCP21_7870', 3, 386, '+', '2099465867')]
4533 	[('HCP21_9166', 3, 605, '-', '2099465868'), ('HCP21_7137', 43, 369, '-', '2099465869'), ('HCP21_8932', 19, 288, '-', '2099465870')]
4534 	[('HCP21_6114', 615, 743, '+', '2099465872'), ('HCP21_2402', 1, 2292, '+', '2099465873'), ('HCP21_4010', 1, 294, '+', '2099465874'), ('HCP21_3106', 2, 703, '+', '2099465875')]
4535 	[('HCP21_2_12807', 3, 208, '-', '2099465878'), ('HCP21_2_15640', 3, 98, '-', '2099465879')]
4536 	[('HCP21_2_34365', 2, 138, '-', '2099465881'), ('HCP21_2_35865', 3, 158, '-', '2099465882')]
4537 	[('HCP21_2_54967', 1, 198, '+', '2099465883'), ('HCP21_2_59353', 29, 106, '+', '2099465884'), ('HCP21_2_68853', 62, 229, '+', '2099465885'), ('HCP21_2_73496', 1, 117, '+', '2099465886')]
4538 	[('HCP21_2_80996', 1, 213, '+', '2099465888'), ('HCP21_2_84150', 4, 108, '+', '2099465889'), ('HCP21_2_86650', 14, 112, '+', '2099465890')]
4539 	[('HCP21_2_91150', 3, 166, '-', '2099465891'), ('HCP21_2_98322', 2, 117, '-', '2099465892')]
4540 	[('HCP21_2_116421', 3, 131, '+', '2099465893'), ('HCP21_2_118921', 43, 222, '+', '2099465894')]
4541 	[('HCP21_2_127669', 1, 135, '+', '2099465896'), ('HCP21_2_138848', 1, 114, '+', '2099465897')]
4542 	[('HCP21_2_154701', 3, 113, '-', '2099465898'), ('HCP21_2_157701', 6, 131, '-', '2099465899')]
4543 	[('HCP21_2_161201', 4, 183, '+', '2099465900'), ('HCP21_2_162701', 1, 231, '+', '2099465901'), ('HCP21_2121', 34, 384, '+', '2099465902')]
4544 	[('HCP21_4145', 1, 1290, '-', '2099465903'), ('HCP21_10743', 1, 207, '-', '2099465904'), ('HCP21_5008', 3, 164, '-', '2099465905'), ('HCP21_5008', 179, 424, '-', '2099465906'), ('HCP21_7998', 2, 316, '-', '2099465907'), ('HCP21_6770', 9, 392, '-', '2099465908'), ('HCP21_9811', 3, 443, '-', '2099465909')]
4545 	[('HCP21_705_', 41, 316, '+', '2099465910'), ('HCP21_10551', 1, 234, '+', '2099465911')]
4546 	[('HCP21_683_', 3, 365, '-', '2099465913'), ('HCP21_9464', 194, 370, '-', '2099465914'), ('HCP21_7334', 97, 411, '-', '2099465915')]
4547 	[('HCP21_6100', 118, 414, '+', '2099465916'), ('HCP21_430_', 3, 1514, '+', '2099465917')]
4548 	[('HCP21_812_', 253, 345, '-', '2099465920'), ('HCP21_7507', 2, 190, '-', '2099465921'), ('HCP21_7507', 187, 573, '-', '2099465922'), ('HCP21_7507', 605, 667, '-', '2099465923')]
4549 	[('HCP21_2055', 21, 395, '-', '2099465931'), ('HCP21_1345', 3, 308, '-', '2099465932'), ('HCP21_4631', 3, 482, '-', '2099465933')]
4550 	[('HCP21_9186', 28, 369, '+', '2099465934'), ('HCP21_8463', 7, 228, '+', '2099465935')]
4551 	[('HCP21_8463', 291, 527, '+', '2099465936'), ('HCP21_1514', 13, 306, '+', '2099465937')]
4552 	[('HCP21_10534', 1, 72, '-', '2099465938'), ('HCP21_5297', 54, 629, '-', '2099465939'), ('HCP21_2260', 1, 354, '-', '2099465940'), ('HCP21_10693', 71, 382, '-', '2099465941')]
4553 	[('HCP21_6851', 8, 367, '+', '2099465942'), ('HCP21_5474', 2, 580, '+', '2099465943')]
4554 	[('HCP21_3602', 1, 1683, '-', '2099465944'), ('HCP21_7721', 81, 317, '-', '2099465945'), ('HCP21_1958', 1, 468, '-', '2099465946')]
4555 	[('HCP21_6864', 3, 361, '-', '2099465950'), ('HCP21_9764', 2, 484, '-', '2099465951'), ('HCP21_2_80998', 5, 217, '-', '2099465952')]
4556 	[('HCP21_2_92652', 3, 203, '+', '2099465953'), ('HCP21_3563', 3, 536, '+', '2099465954'), ('HCP21_1487', 1, 369, '+', '2099465955'), ('HCP21_8151', 1, 303, '+', '2099465956'), ('HCP21_3285', 3, 395, '+', '2099465957')]
4557 	[('HCP21_994_', 133, 357, '-', '2099465958'), ('HCP21_10460', 175, 426, '-', '2099465959')]
4558 	[('HCP21_10460', 539, 700, '+', '2099465960'), ('HCP21_7599', 2, 463, '+', '2099465961')]
4559 	[('HCP21_7599', 464, 538, '-', '2099465962'), ('HCP21_7407', 3, 62, '-', '2099465963')]
4560 	[('HCP21_1215', 2, 288, '-', '2099465965'), ('HCP21_10065', 1, 396, '-', '2099465966'), ('HCP21_68__', 5, 256, '-', '2099465967')]
4561 	[('HCP21_2142', 46, 477, '-', '2099465974'), ('HCP21_3803', 23, 364, '-', '2099465975')]
4562 	[('HCP21_1841', 2, 112, '-', '2099465977'), ('HCP21_1841', 136, 309, '-', '2099465978')]
4563 	[('HCP21_6362', 107, 670, '+', '2099465979'), ('HCP21_3869', 2, 343, '+', '2099465980'), ('HCP21_1_1_newblercontig08804', 1, 222, '+', '2099465981'), ('HCP21_1_1_newblercontig13231', 1, 165, '+', '2099465982'), ('HCP21_2_6810', 8, 118, '+', '2099465983')]
4564 	[('HCP21_2_10810', 5, 172, '-', '2099465984'), ('HCP21_2_12310', 3, 196, '-', '2099465985')]
4565 	[('HCP21_2_19643', 3, 83, '+', '2099465986'), ('HCP21_2_33868', 10, 135, '+', '2099465987'), ('HCP21_2_38868', 6, 233, '+', '2099465988'), ('HCP21_2_40470', 13, 105, '+', '2099465989')]
4566 	[('HCP21_2_40970', 2, 105, '-', '2099465990'), ('HCP21_2_47470', 11, 133, '-', '2099465991')]
4567 	[('HCP21_2_54470', 3, 215, '+', '2099465992'), ('HCP21_2_54970', 4, 177, '+', '2099465993')]
4568 	[('HCP21_2_65356', 3, 149, '-', '2099465994'), ('HCP21_2_69499', 2, 99, '-', '2099465995')]
4569 	[('HCP21_2_69999', 2, 103, '+', '2099465996'), ('HCP21_2_77499', 1, 147, '+', '2099465997')]
4570 	[('HCP21_2_78499', 6, 164, '-', '2099465998'), ('HCP21_2_79999', 1, 190, '-', '2099465999')]
4571 	[('HCP21_2_84653', 2, 111, '-', '2099466001'), ('HCP21_2_102325', 2, 156, '-', '2099466002')]
4572 	[('HCP21_2_103825', 6, 164, '-', '2099466004'), ('HCP21_2_112424', 3, 130, '-', '2099466005'), ('HCP21_2_125672', 8, 121, '-', '2099466006')]
4573 	[('HCP21_2_129672', 2, 133, '+', '2099466007'), ('HCP21_2_130672', 3, 176, '+', '2099466008')]
4574 	[('HCP21_2_131172', 6, 149, '-', '2099466009'), ('HCP21_2_132672', 40, 225, '-', '2099466010'), ('HCP21_2_137351', 10, 114, '-', '2099466011')]
4575 	[('HCP21_2_139851', 2, 124, '+', '2099466012'), ('HCP21_2_147851', 2, 208, '+', '2099466013')]
4576 	[('HCP21_2_158204', 3, 137, '+', '2099466015'), ('HCP21_2_161204', 1, 183, '+', '2099466016')]
4577 	[('HCP21_5576', 13, 690, '+', '2099466018'), ('HCP21_2290', 2, 73, '+', '2099466019')]
4578 	[('HCP21_9714', 241, 315, '-', '2099466022'), ('HCP21_4906', 3, 406, '-', '2099466023')]
4579 	[('HCP21_1720', 3, 263, '+', '2099466024'), ('HCP21_9324', 115, 729, '+', '2099466025'), ('HCP21_10166', 4, 477, '+', '2099466026'), ('HCP21_1794', 3, 302, '+', '2099466027'), ('HCP21_7209', 1, 357, '+', '2099466028')]
4580 	[('HCP21_1053', 2, 313, '-', '2099466029'), ('HCP21_3258', 70, 501, '-', '2099466030'), ('HCP21_6244', 14, 241, '-', '2099466031')]
4581 	[('HCP21_1985', 2, 85, '+', '2099466038'), ('HCP21_1_1_newblercontig07652', 69, 233, '+', '2099466039')]
4582 	[('HCP21_2_19644', 3, 83, '+', '2099466045'), ('HCP21_2_21144', 11, 130, '+', '2099466046'), ('HCP21_2_22644', 2, 142, '+', '2099466047')]
4583 	[('HCP21_2_23144', 3, 149, '-', '2099466048'), ('HCP21_2_24144', 4, 159, '-', '2099466049')]
4584 	[('HCP21_2_25644', 3, 191, '+', '2099466050'), ('HCP21_2_29869', 6, 110, '+', '2099466051')]
4585 	[('HCP21_2_67857', 14, 196, '+', '2099466059'), ('HCP21_2_68857', 14, 229, '+', '2099466060')]
4586 	[('HCP21_2_75000', 2, 126, '-', '2099466061'), ('HCP21_2_80000', 14, 127, '-', '2099466062')]
4587 	[('HCP21_2_88654', 2, 136, '+', '2099466063'), ('HCP21_2_90654', 2, 79, '+', '2099466064'), ('HCP21_2_92154', 2, 190, '+', '2099466065'), ('HCP21_2_92654', 3, 203, '+', '2099466066'), ('HCP21_2_96826', 12, 112, '+', '2099466067'), ('HCP21_2_101326', 2, 130, '+', '2099466068'), ('HCP21_2_101826', 2, 148, '+', '2099466069')]
4588 	[('HCP21_2_108925', 10, 111, '-', '2099466070'), ('HCP21_2_119425', 20, 235, '-', '2099466071')]
4589 	[('HCP21_2_143352', 1, 153, '+', '2099466074'), ('HCP21_2_145852', 2, 178, '+', '2099466075'), ('HCP21_2_148852', 21, 224, '+', '2099466076'), ('HCP21_2_149352', 36, 173, '+', '2099466077'), ('HCP21_2_158705', 2, 142, '+', '2099466078'), ('HCP21_2_160205', 4, 154, '+', '2099466079')]
4590 	[('HCP21_4431', 3, 458, '-', '2099466082'), ('HCP21_3009', 99, 578, '-', '2099466083')]
4591 	[('HCP21_5360', 1, 312, '+', '2099466084'), ('HCP21_10358', 2, 559, '+', '2099466085'), ('HCP21_1647', 87, 302, '+', '2099466086'), ('HCP21_4763', 3, 314, '+', '2099466087'), ('HCP21_8718', 264, 365, '+', '2099466088'), ('HCP21_3886', 1, 66, '+', '2099466089'), ('HCP21_4755', 2, 64, '+', '2099466090')]
4592 	[('HCP21_4755', 314, 400, '+', '2099466091'), ('HCP21_5338', 1, 573, '+', '2099466092'), ('HCP21_8074', 2, 286, '+', '2099466093')]
4593 	[('HCP21_8074', 345, 425, '+', '2099466094'), ('HCP21_1446', 3, 311, '+', '2099466095')]
4594 	[('HCP21_1023', 1, 159, '-', '2099466100'), ('HCP21_1023', 156, 329, '-', '2099466101')]
4595 	[('HCP21_1700', 1, 384, '-', '2099466103'), ('HCP21_2669', 1, 354, '-', '2099466104')]
4596 	[('HCP21_7552', 3, 770, '+', '2099466107'), ('HCP21_4698', 92, 796, '+', '2099466108')]
4597 	[('HCP21_9276', 1, 672, '-', '2099466109'), ('HCP21_2717', 3, 380, '-', '2099466110'), ('HCP21_9940', 105, 452, '-', '2099466111')]
4598 	[('HCP21_2093', 2, 70, '+', '2099466112'), ('HCP21_597_', 10, 300, '+', '2099466113')]
4599 	[('HCP21_5786', 430, 519, '+', '2099466114'), ('HCP21_4737', 3, 410, '+', '2099466115')]
4600 	[('HCP21_2514', 2, 463, '-', '2099466118'), ('HCP21_414_', 2, 319, '-', '2099466119'), ('HCP21_8762', 2, 301, '-', '2099466120')]
4601 	[('HCP21_7915', 5, 370, '+', '2099466122'), ('HCP21_9569', 2, 556, '+', '2099466123'), ('HCP21_10478', 311, 607, '+', '2099466124')]
4602 	[('HCP21_6651', 26, 226, '-', '2099466127'), ('HCP21_6651', 207, 341, '-', '2099466128'), ('HCP21_4240', 259, 471, '-', '2099466129'), ('HCP21_3567', 2, 379, '-', '2099466130')]
4603 	[('HCP21_2_1313', 1, 102, '+', '2099466131'), ('HCP21_2_3313', 1, 111, '+', '2099466132')]
4604 	[('HCP21_2_5813', 3, 125, '-', '2099466133'), ('HCP21_2_6813', 3, 131, '-', '2099466134'), ('HCP21_2_19646', 3, 109, '-', '2099466135')]
4605 	[('HCP21_2_34871', 2, 144, '-', '2099466137'), ('HCP21_2_35871', 2, 159, '-', '2099466138')]
4606 	[('HCP21_2_46473', 3, 130, '-', '2099466142'), ('HCP21_2_46973', 3, 133, '-', '2099466143')]
4607 	[('HCP21_2_52473', 3, 185, '+', '2099466144'), ('HCP21_2_54973', 41, 223, '+', '2099466145'), ('HCP21_2_60359', 6, 110, '+', '2099466146'), ('HCP21_2_62859', 5, 124, '+', '2099466147')]
4608 	[('HCP21_2_64359', 9, 137, '+', '2099466149'), ('HCP21_2_64859', 2, 142, '+', '2099466150'), ('HCP21_2_66359', 13, 162, '+', '2099466151'), ('HCP21_2_69502', 2, 100, '+', '2099466152'), ('HCP21_2_74002', 2, 121, '+', '2099466153'), ('HCP21_2_75002', 8, 127, '+', '2099466154'), ('HCP21_2_76502', 2, 139, '+', '2099466155'), ('HCP21_2_78002', 3, 152, '+', '2099466156')]
4609 	[('HCP21_2_96328', 6, 110, '-', '2099466159'), ('HCP21_2_106427', 3, 101, '-', '2099466160'), ('HCP21_2_108927', 5, 112, '-', '2099466161')]
4610 	[('HCP21_2_109427', 3, 113, '+', '2099466162'), ('HCP21_2_111927', 1, 99, '+', '2099466163')]
4611 	[('HCP21_2_115927', 2, 168, '-', '2099466164'), ('HCP21_2_121675', 2, 105, '-', '2099466165'), ('HCP21_2_122175', 3, 106, '-', '2099466166')]
4612 	[('HCP21_2_125175', 1, 120, '+', '2099466167'), ('HCP21_2_126675', 2, 127, '+', '2099466168'), ('HCP21_2_129175', 15, 152, '+', '2099466169'), ('HCP21_2_131175', 6, 107, '+', '2099466170')]
4613 	[('HCP21_2_131675', 3, 197, '-', '2099466171'), ('HCP21_2_148854', 3, 226, '-', '2099466172')]
4614 	[('HCP21_2_158207', 2, 118, '+', '2099466175'), ('HCP21_2_159207', 1, 147, '+', '2099466176')]
4615 	[('HCP21_3775', 1, 504, '-', '2099466179'), ('HCP21_8722', 1, 594, '-', '2099466180'), ('HCP21_10346', 3, 320, '-', '2099466181'), ('HCP21_7304', 2, 288, '-', '2099466182'), ('HCP21_1219', 2, 361, '-', '2099466183'), ('HCP21_7416', 1, 426, '-', '2099466184'), ('HCP21_3589', 4, 327, '-', '2099466185'), ('HCP21_7931', 71, 544, '-', '2099466186')]
4616 	[('HCP21_7931', 749, 826, '-', '2099466187'), ('HCP21_5222', 2, 310, '-', '2099466188')]
4617 	[('HCP21_4537', 1, 75, '+', '2099466190'), ('HCP21_4537', 91, 402, '+', '2099466191'), ('HCP21_2446', 14, 547, '+', '2099466192')]
4618 	[('HCP21_436_', 62, 316, '-', '2099466197'), ('HCP21_1422', 78, 302, '-', '2099466198'), ('HCP21_3740', 190, 360, '-', '2099466199'), ('HCP21_6613', 1, 393, '-', '2099466200'), ('HCP21_1_1_newblercontig06000', 6, 242, '-', '2099466201')]
4619 	[('HCP21_2_31467', 2, 118, '+', '2099466206'), ('HCP21_2_31967', 1, 120, '+', '2099466207')]
4620 	[('HCP21_2_33467', 1, 129, '+', '2099466209'), ('HCP21_2_34467', 3, 140, '+', '2099466210'), ('HCP21_2_37967', 11, 157, '+', '2099466211')]
4621 	[('HCP21_2_38967', 1, 237, '+', '2099466213'), ('HCP21_2_40069', 13, 102, '+', '2099466214'), ('HCP21_2_43569', 2, 115, '+', '2099466215')]
4622 	[('HCP21_2_57955', 3, 103, '-', '2099466218'), ('HCP21_2_59455', 5, 106, '-', '2099466219'), ('HCP21_2_67955', 47, 175, '-', '2099466220')]
4623 	[('HCP21_2_71598', 7, 99, '+', '2099466221'), ('HCP21_2_74598', 4, 123, '+', '2099466222')]
4624 	[('HCP21_2_75098', 3, 127, '-', '2099466223'), ('HCP21_2_76098', 3, 133, '-', '2099466224'), ('HCP21_2_81098', 42, 218, '-', '2099466225'), ('HCP21_2_96924', 2, 111, '-', '2099466226'), ('HCP21_2_103924', 3, 184, '-', '2099466227'), ('HCP21_2_104424', 4, 198, '-', '2099466228'), ('HCP21_2_105424', 2, 231, '-', '2099466229')]
4625 	[('HCP21_2_118523', 1, 213, '+', '2099466230'), ('HCP21_2_119023', 39, 206, '+', '2099466231')]
4626 	[('HCP21_2_136950', 3, 112, '-', '2099466232'), ('HCP21_2_140950', 2, 135, '-', '2099466233')]
4627 	[('HCP21_2_146450', 1, 186, '+', '2099466234'), ('HCP21_2_148950', 24, 227, '+', '2099466235')]
4628 	[('HCP21_2_162303', 1, 219, '+', '2099466237'), ('HCP21_10646', 1, 336, '+', '2099466238')]
4629 	[('HCP21_8484', 29, 388, '-', '2099466241'), ('HCP21_6563', 24, 422, '-', '2099466242'), ('HCP21_9192', 5, 316, '-', '2099466243'), ('HCP21_4471', 2, 766, '-', '2099466244'), ('HCP21_8323', 1, 435, '-', '2099466245'), ('HCP21_765_', 1, 408, '-', '2099466246'), ('HCP21_676_', 1, 789, '-', '2099466247'), ('HCP21_10215', 25, 360, '-', '2099466248'), ('HCP21_462_', 3, 407, '-', '2099466249')]
4630 	[('HCP21_8308', 3, 734, '+', '2099466250'), ('HCP21_4633', 2, 346, '+', '2099466251'), ('HCP21_10503', 3, 1313, '+', '2099466252'), ('HCP21_4514', 3, 344, '+', '2099466253')]
4631 	[('HCP21_4514', 535, 621, '+', '2099466254'), ('HCP21_4514', 618, 977, '+', '2099466255')]
4632 	[('HCP21_8450', 1, 342, '+', '2099466258'), ('HCP21_singleton_6', 2, 307, '+', '2099466259')]
4633 	[('HCP21_singleton_6', 464, 2587, '+', '2099466260'), ('HCP21_singleton_6', 2584, 2772, '+', '2099466261'), ('HCP21_2_129676', 1, 161, '+', '2099466262'), ('HCP21_9497', 1, 435, '+', '2099466263')]
4634 	[('HCP21_9196', 7, 384, '-', '2099466264'), ('HCP21_10601', 104, 319, '-', '2099466265'), ('HCP21_2140', 1, 330, '-', '2099466266')]
4635 	[('HCP21_10557', 26, 364, '+', '2099466267'), ('HCP21_9844', 1, 123, '+', '2099466268'), ('HCP21_912_', 3, 353, '+', '2099466269')]
4636 	[('HCP21_7653', 2, 583, '+', '2099466273'), ('HCP21_5081', 3, 80, '+', '2099466274')]
4637 	[('HCP21_6881', 2, 691, '+', '2099466277'), ('HCP21_6001', 122, 286, '+', '2099466278')]
4638 	[('HCP21_4651', 3, 313, '-', '2099466281'), ('HCP21_86__', 93, 1202, '-', '2099466282')]
4639 	[('HCP21_86__', 1309, 2496, '-', '2099466283'), ('HCP21_865_', 2, 202, '-', '2099466284')]
4640 	[('HCP21_865_', 273, 422, '+', '2099466285'), ('HCP21_10102', 5, 352, '+', '2099466286')]
4641 	[('HCP21_2_12315', 3, 197, '-', '2099466291'), ('HCP21_2_24148', 3, 95, '-', '2099466292'), ('HCP21_2_30873', 3, 116, '-', '2099466293'), ('HCP21_2_33373', 3, 130, '-', '2099466294')]
4642 	[('HCP21_2_42475', 3, 112, '-', '2099466300'), ('HCP21_2_51975', 6, 179, '-', '2099466301')]
4643 	[('HCP21_2_57361', 2, 99, '-', '2099466305'), ('HCP21_2_68361', 2, 213, '-', '2099466306'), ('HCP21_2_72004', 3, 109, '-', '2099466307')]
4644 	[('HCP21_2_72504', 3, 104, '+', '2099466308'), ('HCP21_2_74004', 3, 119, '+', '2099466309'), ('HCP21_2_79504', 2, 178, '+', '2099466310'), ('HCP21_2_80004', 3, 191, '+', '2099466311')]
4645 	[('HCP21_2_80504', 2, 201, '-', '2099466312'), ('HCP21_2_102330', 3, 157, '-', '2099466313'), ('HCP21_2_105330', 60, 227, '-', '2099466314'), ('HCP21_2_114429', 3, 151, '-', '2099466315')]
4646 	[('HCP21_2_121177', 15, 83, '+', '2099466316'), ('HCP21_2_124677', 2, 115, '+', '2099466317')]
4647 	[('HCP21_2_126677', 34, 129, '-', '2099466318'), ('HCP21_2_128677', 3, 145, '-', '2099466319'), ('HCP21_2_129177', 3, 151, '-', '2099466320')]
4648 	[('HCP21_2_139356', 2, 124, '+', '2099466323'), ('HCP21_2_141856', 2, 142, '+', '2099466324')]
4649 	[('HCP21_2_145856', 4, 180, '-', '2099466325'), ('HCP21_2_148856', 3, 211, '-', '2099466326'), ('HCP21_2_153709', 3, 103, '-', '2099466327'), ('HCP21_2_157209', 3, 130, '-', '2099466328')]
4650 	[('HCP21_2953', 1, 966, '-', '2099466330'), ('HCP21_3075', 3, 512, '-', '2099466331'), ('HCP21_758_', 215, 307, '-', '2099466332')]
4651 	[('HCP21_2788', 1, 147, '-', '2099466334'), ('HCP21_6160', 45, 191, '-', '2099466335')]
4652 	[('HCP21_1432', 1, 144, '-', '2099466337'), ('HCP21_1432', 174, 305, '-', '2099466338'), ('HCP21_3515', 90, 704, '-', '2099466339')]
4653 	[('HCP21_3191', 42, 641, '-', '2099466341'), ('HCP21_7164', 95, 450, '-', '2099466342')]
4654 	[('HCP21_7180', 1, 1749, '-', '2099466344'), ('HCP21_9613', 3, 914, '-', '2099466345'), ('HCP21_732_', 2, 709, '-', '2099466346'), ('HCP21_4625', 2, 88, '-', '2099466347'), ('HCP21_6775', 8, 493, '-', '2099466348'), ('HCP21_9988', 46, 534, '-', '2099466349')]
4655 	[('HCP21_10599', 440, 616, '-', '2099466353'), ('HCP21_singleton_3', 258, 3059, '-', '2099466354'), ('HCP21_singleton_3', 3093, 3521, '-', '2099466355'), ('HCP21_singleton_3', 3524, 4006, '-', '2099466356'), ('HCP21_singleton_3', 4014, 4553, '-', '2099466357')]
4656 	[('HCP21_singleton_3', 5594, 6187, '-', '2099466360'), ('HCP21_singleton_3', 6228, 6551, '-', '2099466361'), ('HCP21_singleton_3', 6572, 7111, '-', '2099466362'), ('HCP21_singleton_3', 7122, 7370, '-', '2099466363'), ('HCP21_2_114930', 1, 157, '-', '2099466364')]
4657 	[('HCP21_2_153210', 7, 107, '+', '2099466365'), ('HCP21_4058', 2, 844, '+', '2099466366')]
4658 	[('HCP21_1927', 2, 360, '-', '2099466371'), ('HCP21_6603', 13, 171, '-', '2099466372')]
