Symbol	Degree	Clustering Coefficient
TLE3	6	0.266666666667
TLE4	7	0.285714285714
TLG2	2	1.0
TLK1	9	0.428571428571
TLK2	10	0.266666666667
TLN1	21	0.185714285714
TLN2	3	0.333333333333
TLR1	2	0.0
TLR2	11	0.111111111111
TLR3	8	0.214285714286
TLR4	23	0.177865612648
TLR5	3	0.0
TLR8	1	0.0
TLR9	17	0.117647058824
TLX1	3	0.0
TLX2	9	0.0277777777778
TLX3	12	0.0151515151515
TM2D1	1	0.0
TM4SF1	5	0.4
TM4SF4	1	0.0
TM7SF2	1	0.0
TM7SF3	1	0.0
TM9SF1	2	0.0
TM9SF2	2	1.0
TM9SF3	2	1.0
TM9SF4	1	0.0
TMBIM1	1	0.0
TMBIM4	9	0.0
TMBIM6	3	0.666666666667
TMC6	1	0.0
TMC7	1	0.0
TMCC1	1	0.0
TMCC2	1	0.0
TMCO1	2	1.0
TMCO3	2	1.0
TMCO6	1	0.0
TMCO7	2	1.0
TMED1	1	0.0
TMED10	4	0.333333333333
TMED2	5	0.7
TMED3	2	0.0
TMED4	2	0.0
TMED5	1	0.0
TMED7	1	0.0
TMED8	1	0.0
TMED9	2	0.0
TMEFF2	1	0.0
TMEM102	2	1.0
TMEM104	2	1.0
TMEM106B	1	0.0
TMEM106C	1	0.0
TMEM108	3	0.0
TMEM109	2	0.0
TMEM11	3	1.0
TMEM111	1	0.0
TMEM115	1	0.0
TMEM123	1	0.0
TMEM126A	1	0.0
TMEM126B	1	0.0
TMEM127	1	0.0
TMEM129	1	0.0
TMEM131	1	0.0
TMEM132A	2	1.0
TMEM132D	1	0.0
TMEM135	1	0.0
TMEM141	1	0.0
TMEM147	3	0.333333333333
TMEM150C	1	0.0
TMEM159	1	0.0
TMEM160	6	0.6
TMEM161A	3	0.333333333333
TMEM164	1	0.0
TMEM165	1	0.0
TMEM167A	1	0.0
TMEM169	1	0.0
TMEM170A	1	0.0
TMEM171	1	0.0
TMEM173	26	0.0869565217391
TMEM18	1	0.0
TMEM180	1	0.0
TMEM183A	1	0.0
TMEM183B	1	0.0
TMEM185B	1	0.0
TMEM186	1	0.0
TMEM188	1	0.0
TMEM189	3	0.666666666667
TMEM19	1	0.0
TMEM192	1	0.0
TMEM194A	1	0.0
TMEM194B	1	0.0
TMEM199	1	0.0
TMEM2	1	0.0
TMEM201	1	0.0
TMEM203	1	0.0
TMEM205	1	0.0
TMEM206	1	0.0
TMEM209	1	0.0
TMEM214	2	1.0
TMEM216	1	0.0
TMEM222	3	0.666666666667
TMEM223	1	0.0
TMEM233	1	0.0
TMEM237	1	0.0
TMEM241	1	0.0
TMEM25	1	0.0
TMEM30A	1	0.0
TMEM33	6	0.266666666667
TMEM38B	1	0.0
TMEM39A	1	0.0
TMEM39B	1	0.0
TMEM41A	1	0.0
TMEM41B	1	0.0
TMEM43	3	0.666666666667
TMEM44	1	0.0
TMEM45A	1	0.0
TMEM48	2	0.0
TMEM50A	2	0.0
TMEM55A	3	0.666666666667
TMEM55B	1	0.0
TMEM57	1	0.0
TMEM59	2	1.0
TMEM59L	1	0.0
TMEM62	2	0.0
TMEM63B	2	0.0
TMEM64	1	0.0
TMEM66	6	0.533333333333
TMEM67	2	0.0
TMEM68	1	0.0
TMEM70	1	0.0
TMEM85	1	0.0
TMEM86B	1	0.0
TMEM87A	1	0.0
TMEM9	1	0.0
TMEM97	1	0.0
TMEM98	3	0.666666666667
TMEM9B	1	0.0
TMF1	6	0.333333333333
TMLHE	3	0.0
TMOD1	2	0.0
TMOD3	18	0.0457516339869
TMOD4	1	0.0
TMPO	24	0.144927536232
TMPRSS13	1	0.0
TMPRSS3	3	0.333333333333
TMSB10	1	0.0
TMSB4X	11	0.181818181818
TMSB4XP1	1	0.0
TMSB4XP2	1	0.0
TMSB4Y	2	0.0
TMSL3	1	0.0
TMSL6	1	0.0
TMTC3	1	0.0
TMUB1	6	0.6
TMUB2	1	0.0
TMX1	2	1.0
TMX2	2	1.0
TMX3	2	1.0
TNA1	1	0.0
TNC	4	0.166666666667
TNF	36	0.167557932264
TNFAIP1	3	0.333333333333
TNFAIP2	1	0.0
TNFAIP3	41	0.130904183536
TNFAIP6	1	0.0
TNFAIP8	3	0.333333333333
TNFAIP8L1	1	0.0
TNFRSF10A	10	0.466666666667
TNFRSF10B	20	0.557894736842
TNFRSF10C	4	0.0
TNFRSF10D	7	0.238095238095
TNFRSF11A	9	0.277777777778
TNFRSF11B	2	0.0
TNFRSF12A	3	1.0
TNFRSF13B	7	0.142857142857
TNFRSF13C	1	0.0
TNFRSF14	27	0.019943019943
TNFRSF17	5	0.5
TNFRSF18	5	0.666666666667
TNFRSF19	4	0.0
TNFRSF1A	61	0.149620105202
TNFRSF1B	15	0.269230769231
TNFRSF21	4	0.0
TNFRSF25	11	0.277777777778
TNFRSF4	2	1.0
TNFRSF6B	4	0.0
TNFRSF8	6	0.333333333333
TNFRSF9	6	0.833333333333
TNFSF10	10	0.321428571429
TNFSF11	20	0.0105263157895
TNFSF13	9	0.0952380952381
TNFSF13B	6	0.166666666667
TNFSF14	7	0.47619047619
TNFSF15	2	0.0
TNFSF8	1	0.0
TNFSF9	3	1.0
TNIK	36	0.0793650793651
TNIP1	8	0.321428571429
TNIP2	7	0.761904761905
TNIP3	2	1.0
TNK1	5	0.666666666667
TNK2	23	0.110671936759
TNKS	17	0.171428571429
TNKS1BP1	7	0.142857142857
TNKS2	8	0.142857142857
TNN	1	0.0
TNNC1	8	0.357142857143
TNNC2	1	0.0
TNNI1	7	0.285714285714
TNNI2	6	0.133333333333
TNNI3	7	0.047619047619
TNNI3K	7	0.0
TNNT1	47	0.0393939393939
TNNT2	5	0.5
TNNT3	11	0.0277777777778
TNP1	5	0.0
TNP2	5	0.0
TNPO1	12	0.166666666667
TNPO2	6	0.333333333333
TNPO3	5	0.3
TNR	3	0.0
TNRC18	2	1.0
TNRC6A	5	0.4
TNRC6B	7	0.428571428571
TNS1	6	0.466666666667
TNS3	1	0.0
TNS4	2	1.0
TOB1	18	0.183006535948
TOB2	2	1.0
TOE1	8	0.178571428571
TOLLIP	48	0.0579710144928
TOM1	7	0.380952380952
TOM1L1	24	0.0978260869565
TOM1L2	3	0.666666666667
TOM70	2	1.0
TOMM20	13	0.0769230769231
TOMM22	4	0.666666666667
TOMM34	2	1.0
TOMM40	3	1.0
TOMM5	1	0.0
TOMM7	1	0.0
TOMM70A	3	0.666666666667
TON1A	1	0.0
TONSL	16	0.549450549451
TOP1	61	0.160655737705
TOP1MT	1	0.0
TOP2A	30	0.211494252874
TOP2B	20	0.394736842105
TOP3A	13	0.410256410256
TOP3B	10	0.133333333333
TOPBP1	26	0.215384615385
TOPORS	40	0.135897435897
TOR1A	9	0.25
TOR1AIP1	6	0.133333333333
TOR1AIP2	6	0.733333333333
TOR1B	2	1.0
TOR3A	1	0.0
TOX2	1	0.0
TOX4	13	0.363636363636
TP53	445	0.0269246090518
TP53AIP1	1	0.0
TP53BP1	40	0.171794871795
TP53BP2	23	0.193675889328
TP53I11	1	0.0
TP53I3	7	0.285714285714
TP53INP1	2	1.0
TP53RK	4	0.5
TP63	37	0.0525525525526
TP73	73	0.0623742454728
TPBG	2	1.0
TPD52	7	0.5
TPD52L1	11	0.111111111111
TPD52L2	6	0.666666666667
TPD52L3	1	0.0
TPGS1	1	0.0
TPGS2	2	1.0
TPH1	1	0.0
TPI1	13	0.309090909091
TPI1P1	1	0.0
TPK1	1	0.0
TPK2	1	0.0
TPK3	1	0.0
TPM1	15	0.102564102564
TPM2	8	0.333333333333
TPM3	12	0.177777777778
TPM4	6	0.266666666667
TPMT	1	0.0
TPP1	1	0.0
TPP2	2	0.0
TPPP	1	0.0
TPPP3	1	0.0
TPR	19	0.19298245614
TPRA1	1	0.0
TPRKB	3	0.333333333333
TPRN	1	0.0
TPSAB1	2	0.0
TPSB2	2	0.0
TPT1	10	0.288888888889
TPTE	1	0.0
TPX2	7	0.333333333333
TRA2A	11	0.127272727273
TRA2B	17	0.213235294118
TRA@	15	0.161904761905
TRABD	2	1.0
TRADD	26	0.25
TRAF1	38	0.162162162162
TRAF2	167	0.0356245380636
TRAF3	50	0.101063829787
TRAF3IP1	27	0.0769230769231
TRAF3IP2	11	0.4
TRAF3IP3	17	0.573529411765
TRAF4	23	0.0632411067194
TRAF5	25	0.196666666667
TRAF6	140	0.0414683169364
TRAF7	9	0.222222222222
TRAFD1	2	1.0
TRAIP	19	0.183823529412
TRAK1	4	0.166666666667
TRAK2	3	0.0
TRAM1	3	1.0
TRAP1	13	0.141025641026
TRAPPC1	1	0.0
TRAPPC2	5	0.4
TRAPPC2L	5	0.6
TRAPPC2P1	1	0.0
TRAPPC3	5	0.6
TRAPPC4	2	1.0
TRAPPC5	1	0.0
TRAPPC6A	6	0.0
TRAPPC6B	1	0.0
TRAPPC8	5	0.6
TRAPPC9	1	0.0
TRAT1	9	0.0833333333333
TRB@	5	0.0
TRBV2	3	0.0
TRDMT1	9	0.0
TRDN	4	0.0
TRE17	2	1.0
TREM1	4	0.0
TREML1	2	0.0
TRERF1	5	0.5
TREX1	3	0.0
TREX2	3	0.0
TRHR	2	0.0
TRIAP1	4	0.833333333333
TRIB1	3	0.333333333333
TRIB3	26	0.0738461538462
TRIM10	2	0.0
TRIM11	6	0.5
TRIM13	8	0.214285714286
TRIM14	2	1.0
TRIM15	10	0.0
TRIM16	2	0.0
TRIM17	10	0.311111111111
TRIM2	15	0.0
TRIM21	26	0.13768115942
TRIM22	4	0.333333333333
TRIM23	29	0.0683760683761
TRIM24	27	0.183333333333
TRIM25	25	0.138339920949
TRIM26	10	0.321428571429
TRIM27	55	0.0849056603774
TRIM28	98	0.0684210526316
TRIM29	39	0.0315315315315
TRIM3	5	0.0
TRIM31	13	0.0181818181818
TRIM32	22	0.142105263158
TRIM33	25	0.249011857708
TRIM34	4	0.333333333333
TRIM35	8	0.0
TRIM36	1	0.0
TRIM37	36	0.096256684492
TRIM38	1	0.0
TRIM39	20	0.137254901961
TRIM4	2	1.0
TRIM40	4	1.0
TRIM41	15	0.128205128205
TRIM43	7	0.285714285714
TRIM44	3	0.666666666667
TRIM45	1	0.0
TRIM46	5	0.0
TRIM47	4	0.333333333333
TRIM48	1	0.0
TRIM5	24	0.12987012987
TRIM52	2	1.0
TRIM54	5	0.4
TRIM55	7	0.0952380952381
TRIM56	3	0.666666666667
TRIM59	1	0.0
TRIM6	4	1.0
TRIM62	1	0.0
TRIM63	35	0.0719696969697
TRIM65	3	0.333333333333
TRIM68	4	0.5
TRIM69	6	0.0
TRIM7	1	0.0
TRIM72	1	0.0
TRIM74	2	0.0
TRIM77P	1	0.0
TRIM8	11	0.0
TRIM9	9	0.0
TRIML1	1	0.0
TRIML2	1	0.0
TRIO	10	0.244444444444
TRIOBP	4	0.333333333333
TRIP10	15	0.12380952381
TRIP11	5	0.4
TRIP12	13	0.192307692308
TRIP13	49	0.0314523589269
TRIP4	31	0.288172043011
TRIP6	38	0.0512091038407
TRIT1	1	0.0
TRMT1	2	1.0
TRMT11	4	0.166666666667
TRMT112	2	1.0
TRMT1L	4	0.666666666667
TRMT2A	18	0.124183006536
TRMT2B	1	0.0
TRMT5	1	0.0
TRMT6	1	0.0
TRMT61A	1	0.0
TRMT61B	2	0.0
TRMU	1	0.0
TRNAG1	1	0.0
TRNAN1	3	0.0
TRNAS2	1	0.0
TRNAU1AP	1	0.0
TRNT1	1	0.0
TRO	3	1.0
TROAP	7	0.5
TROVE2	2	1.0
TRPA1	2	1.0
TRPC1	14	0.30303030303
TRPC2	6	0.5
TRPC3	9	0.809523809524
TRPC4	11	0.472222222222
TRPC4AP	15	0.390476190476
TRPC5	15	0.257142857143
TRPC6	12	0.444444444444
TRPC7	5	1.0
TRPM1	2	0.0
TRPM2	1	0.0
TRPM4	1	0.0
TRPM7	9	0.238095238095
TRPS1	2	0.0
TRPT1	2	0.0
TRPV1	6	0.0
TRPV2	1	0.0
TRPV4	12	0.242424242424
TRPV5	3	0.333333333333
TRPV6	4	0.0
TRRAP	58	0.18572292801
TRS20	1	0.0
TRUB1	2	1.0
TRUB2	3	0.0
TSC1	27	0.183333333333
TSC2	32	0.151209677419
TSC22D1	77	0.0288288288288
TSC22D2	1	0.0
TSC22D3	18	0.283333333333
TSC22D4	28	0.0132275132275
TSEN15	7	0.666666666667
TSEN2	5	1.0
TSEN34	6	0.866666666667
TSEN54	7	0.666666666667
TSFM	1	0.0
TSG101	92	0.0421972534332
TSGA10	1	0.0
TSHR	9	0.25
TSHZ1	1	0.0
TSHZ2	1	0.0
TSHZ3	1	0.0
TSKS	1	0.0
TSL1	1	0.0
TSLP	1	0.0
TSN	3	0.333333333333
TSNAX	9	0.166666666667
TSPAN10	1	0.0
TSPAN14	1	0.0
TSPAN15	1	0.0
TSPAN17	1	0.0
TSPAN3	2	1.0
TSPAN4	5	0.6
TSPAN5	1	0.0
TSPAN6	4	0.333333333333
TSPAN7	2	0.0
TSPAN9	1	0.0
TSPO	3	0.0
TSPY1	4	0.5
TSPY2	1	0.0
TSPY3	1	0.0
TSPY4	1	0.0
TSPY8	1	0.0
TSPYL1	3	0.333333333333
TSPYL2	9	0.305555555556
TSPYL4	3	0.0
TSPYL5	2	1.0
TSR1	9	0.222222222222
TSR2	4	0.666666666667
TSSC1	3	0.333333333333
TSSC4	3	0.0
TSSK2	3	0.0
TSSK6	8	0.214285714286
TST	2	1.0
TSTA3	2	1.0
TSTD2	1	0.0
TTBK1	4	0.0
TTBK2	5	0.2
TTC1	11	0.163636363636
TTC12	1	0.0
TTC14	1	0.0
TTC15	2	0.0
TTC17	1	0.0
TTC19	5	0.4
TTC21B	1	0.0
TTC25	2	1.0
TTC26	1	0.0
TTC27	5	0.1
TTC28	3	0.333333333333
TTC3	5	0.4
TTC32	1	0.0
TTC33	2	0.0
TTC35	3	0.333333333333
TTC37	3	0.333333333333
TTC38	3	0.666666666667
TTC39B	1	0.0
TTC4	2	1.0
TTC5	1	0.0
TTC7A	1	0.0
TTC7B	1	0.0
TTC8	1	0.0
TTC9C	1	0.0
TTF1	7	0.380952380952
TTF2	14	0.142857142857
TTI1	13	0.435897435897
TTI2	10	0.577777777778
TTK	13	0.272727272727
TTLL12	5	0.1
TTLL4	1	0.0
TTLL5	3	0.666666666667
TTN	20	0.0842105263158
TTPA	1	0.0
TTR	39	0.0105105105105
TTYH1	1	0.0
TTYH2	3	0.666666666667
TTYH3	3	0.666666666667
TUB	4	0.166666666667
TUBA1A	68	0.0561896400351
TUBA1B	16	0.166666666667
TUBA1C	12	0.257575757576
TUBA3C	13	0.307692307692
TUBA3D	2	1.0
TUBA3E	10	0.266666666667
TUBA4A	16	0.158333333333
TUBA4B	1	0.0
TUBA8	4	0.5
TUBAL3	1	0.0
TUBB	41	0.0878048780488
TUBB1	8	0.392857142857
TUBB2A	29	0.0985221674877
TUBB2B	13	0.179487179487
TUBB3	27	0.0797720797721
TUBB4A	10	0.266666666667
TUBB4B	17	0.132352941176
TUBB6	3	1.0
TUBB7P	1	0.0
TUBB8	3	0.333333333333
TUBBP5	1	0.0
TUBD1	2	1.0
TUBE1	1	0.0
TUBG1	32	0.0786290322581
TUBG2	4	0.166666666667
TUBGCP2	12	0.0909090909091
TUBGCP3	12	0.106060606061
TUBGCP4	23	0.0711462450593
TUBGCP5	5	0.0
TUBGCP6	5	0.0
TUFM	12	0.136363636364
TUFT1	3	0.333333333333
TULP2	2	0.0
TULP3	1	0.0
TUSC2	4	0.0
TUSC3	1	0.0
TUT1	8	0.571428571429
TV(UAC)Q	1	0.0
TVP15	1	0.0
TWF1	1	0.0
TWF2	16	0.0916666666667
TWIST1	18	0.183006535948
TWIST2	3	0.0
TWISTNB	2	0.0
TWSG1	2	0.0
TXK	2	0.0
TXLNA	11	0.254545454545
TXLNB	4	0.5
TXLNG	6	0.466666666667
TXN	16	0.166666666667
TXN2	2	1.0
TXNDC11	3	0.333333333333
TXNDC12	3	0.666666666667
TXNDC15	1	0.0
TXNDC17	6	0.133333333333
TXNDC2	2	0.0
TXNDC5	1	0.0
TXNDC9	9	0.194444444444
TXNIP	7	0.285714285714
TXNL1	10	0.6
TXNL4A	6	0.333333333333
TXNL4B	2	0.0
TXNRD1	7	0.238095238095
TXNRD2	6	0.0
TYK2	27	0.173333333333
TYMP	1	0.0
TYMS	3	0.666666666667
TYR	2	1.0
TYRO3	5	0.5
TYROBP	5	0.0
TYRP1	1	0.0
TYSND1	1	0.0
TYW1	1	0.0
TYW1B	1	0.0
Tacc3	2	1.0
Tada3	2	0.0
Taf15	2	1.0
Tap2	4	0.333333333333
Tbk1	1	0.0
Tbl2	1	0.0
Tbp	2	0.0
Tcea1	1	0.0
Tceb1	2	0.0
Tceb2	2	0.0
Tceb3	1	0.0
Tcf3	1	0.0
Tdg	1	0.0
Terc	1	0.0
Tfam	1	0.0
Tfdp1	1	0.0
Tgfb1i1	2	0.0
Tgfbr1	3	0.0
Thra	3	0.333333333333
Thrb	12	0.0151515151515
Thy1	1	0.0
Tiam1	1	0.0
Timeless	4	0.166666666667
Tipin	7	0.0952380952381
Tjp1	2	0.0
Tmem48	1	0.0
Tmem63b	1	0.0
Tmod2	1	0.0
Tmsb4x	7	0.0
Tnfrsf14	2	1.0
Tnfrsf8	2	1.0
Tnfsf13b	1	0.0
Tnfsf14	1	0.0
Tnik	1	0.0
Tnpo1	1	0.0
Tomm22	1	0.0
Tomm40	1	0.0
Top2	1	0.0
Top2a	1	0.0
Top2b	4	0.166666666667
Top3a	8	0.25
Tor1aip1	2	0.0
Tpd52	3	1.0
Tpm2	1	0.0
Tppp	1	0.0
Tpr	6	0.0
Traf1	1	0.0
Traf2	1	0.0
Traf3	1	0.0
Traf5	2	0.0
Traf6	2	0.0
Trim2	1	0.0
Trim27	1	0.0
Trim28	19	0.0
Trim3	2	0.0
Trim35	4	1.0
Trim54	1	0.0
Trim69	36	0.0015873015873
Trim71	1	0.0
Trp53	14	0.032967032967
Trpc1	1	0.0
Trpc4	1	0.0
Trpc5	1	0.0
Tsc1	1	0.0
Tsc2	3	0.333333333333
Tsg101	1	0.0
Tsn	1	0.0
Tssk3	2	1.0
Tssk5	2	1.0
Ttc1	1	0.0
Ttk	2	0.0
Ttll12	3	0.0
Tuba1a	9	0.0
Tuba1b	1	0.0
Tuba4a	1	0.0
Tubb2b	2	0.0
Tubb3	1	0.0
Tubb4a	1	0.0
Tubb4b	22	0.012987012987
Tubb5	12	0.0151515151515
Tubb6	1	0.0
Tubg1	15	0.0
Tubgcp2	4	0.0
Tubgcp3	12	0.0
Twf1	1	0.0
Twist1	3	0.333333333333
U2AF1	14	0.230769230769
U2AF1L4	1	0.0
U2AF2	33	0.160984848485
U2SURP	7	0.285714285714
UACA	4	0.333333333333
UAP1	3	0.0
UBA1	27	0.111111111111
UBA2	14	0.450549450549
UBA3	6	0.6
UBA4	2	0.0
UBA5	37	0.0795795795796
UBA52	18	0.15
UBA6	2	1.0
UBA7	1	0.0
UBAC1	14	0.230769230769
UBAC2	3	0.333333333333
UBAP1	1	0.0
UBAP2	3	0.666666666667
UBAP2L	8	0.25
UBASH3A	9	0.277777777778
UBASH3B	13	0.217948717949
UBB	29	0.100985221675
UBC	8657	0.000969741537992
UBC35	1	0.0
UBC36	1	0.0
UBC4	1	0.0
UBC7	1	0.0
UBC8	1	0.0
UBD	10	0.244444444444
UBE2A	17	0.25
UBE2B	17	0.169117647059
UBE2C	12	0.227272727273
UBE2CBP	5	0.666666666667
UBE2D1	117	0.0249042145594
UBE2D2	111	0.0239148239148
UBE2D3	110	0.0258548790659
UBE2D4	77	0.0246069719754
UBE2DNL	2	0.0
UBE2E1	67	0.0271370420624
UBE2E2	38	0.0597439544808
UBE2E3	46	0.0386473429952
UBE2F	1	0.0
UBE2G1	7	0.285714285714
UBE2G2	18	0.0718954248366
UBE2H	44	0.0327695560254
UBE2I	182	0.0425822470515
UBE2J1	21	0.195238095238
UBE2J2	5	0.4
UBE2K	56	0.0525974025974
UBE2L1	1	0.0
UBE2L3	42	0.068524970964
UBE2L6	33	0.0568181818182
UBE2M	17	0.154411764706
UBE2N	74	0.0444279896335
UBE2NL	2	1.0
UBE2O	6	0.333333333333
UBE2Q1	5	0.2
UBE2Q2	5	0.4
UBE2R2	12	0.151515151515
UBE2S	21	0.134502923977
UBE2T	14	0.153846153846
UBE2U	65	0.00721153846154
UBE2V1	27	0.111111111111
UBE2V2	20	0.142105263158
UBE2W	64	0.0267857142857
UBE2Z	24	0.0724637681159
UBE3A	80	0.047286047286
UBE3B	1	0.0
UBE3C	7	0.619047619048
UBE4A	10	0.155555555556
UBE4B	15	0.307692307692
UBFD1	1	0.0
UBI4	18	0.0457516339869
UBIAD1	1	0.0
UBL3	1	0.0
UBL4A	14	0.230769230769
UBL5	8	0.107142857143
UBL7	3	0.666666666667
UBLCP1	5	0.4
UBN1	6	0.466666666667
UBN2	2	1.0
UBOX5	17	0.125
UBP1	3	0.333333333333
UBP12	1	0.0
UBP13	2	0.0
UBP3	1	0.0
UBQLN1	51	0.0561224489796
UBQLN2	12	0.212121212121
UBQLN4	23	0.0711462450593
UBR1	33	0.0587121212121
UBR2	12	0.181818181818
UBR3	4	0.5
UBR4	10	0.177777777778
UBR5	44	0.0887949260042
UBR7	2	1.0
UBTD1	2	1.0
UBTD2	1	0.0
UBTF	34	0.181818181818
UBXN1	33	0.104166666667
UBXN10	3	1.0
UBXN11	9	0.0833333333333
UBXN2A	6	0.4
UBXN2B	3	1.0
UBXN4	5	0.6
UBXN6	5	0.4
UBXN7	39	0.140350877193
UBXN8	5	1.0
UCA1	1	0.0
UCHL1	18	0.196078431373
UCHL3	11	0.2
UCHL5	148	0.042471042471
UCK1	2	0.0
UCK2	1	0.0
UCKL1	1	0.0
UCN	5	0.0
UCN2	1	0.0
UCN3	1	0.0
UCP1	1	0.0
UCP2	5	0.2
UCP3	3	0.666666666667
UEV1D-4	1	0.0
UEVLD	6	0.266666666667
UFD1	1	0.0
UFD1L	37	0.130630630631
UFD2	1	0.0
UFL1	3	0.333333333333
UFSP2	1	0.0
UGCG	3	0.333333333333
UGDH	5	0.3
UGGT1	9	0.0277777777778
UGGT2	2	1.0
UGP1	1	0.0
UGP2	5	0.666666666667
UGT1A1	1	0.0
UHMK1	1	0.0
UHRF1	20	0.415789473684
UHRF1BP1	1	0.0
UHRF1BP1L	1	0.0
UHRF2	40	0.165384615385
UIMC1	43	0.104097452935
UL114	1	0.0
UL27	28	0.126984126984
UL28	1	0.0
UL29	1	0.0
UL30	2	1.0
UL38	2	1.0
UL44	1	0.0
UL48	8	0.214285714286
UL52	2	1.0
UL56	1	0.0
UL9	1	0.0
ULBP2	1	0.0
ULK1	15	0.161904761905
ULK2	7	0.142857142857
ULK3	1	0.0
ULK4	1	0.0
ULP1	1	0.0
UM03200.1	1	0.0
UMOD	1	0.0
UMPS	3	0.333333333333
UNC119	89	0.00638406537283
UNC13A	4	0.166666666667
UNC13B	10	0.2
UNC13D	2	1.0
UNC45A	3	0.666666666667
UNC50	1	0.0
UNC5A	2	0.0
UNC5B	1	0.0
UNC5CL	2	1.0
UNC79	2	0.0
UNC93B1	29	0.064039408867
UNG	6	0.4
UNKL	2	0.0
UPF1	23	0.185770750988
UPF2	20	0.235294117647
UPF3A	15	0.180952380952
UPF3B	10	0.266666666667
UPK1A	1	0.0
UPK1B	1	0.0
UPK2	4	0.0
UPK3A	1	0.0
UPK3BL	1	0.0
UPL2	1	0.0
UPP1	3	0.333333333333
UPP2	1	0.0
UPRT	1	0.0
UQCC	3	0.0
UQCR10	1	0.0
UQCR11	1	0.0
UQCRB	3	0.666666666667
UQCRC1	11	0.218181818182
UQCRC2	10	0.177777777778
UQCRFS1	1	0.0
UQCRH	1	0.0
UQCRQ	2	0.0
URB1	5	0.2
URB2	2	0.0
URGCP	1	0.0
URI1	12	0.511111111111
URM1	4	0.166666666667
UROC1	1	0.0
UROD	8	0.266666666667
US2	1	0.0
US3	3	0.0
USE1	2	1.0
USF1	36	0.180035650624
USF2	18	0.191666666667
USH1C	5	0.0
USHBP1	35	0.0416666666667
USMG5	1	0.0
USO1	22	0.142105263158
USP1	29	0.122507122507
USP10	13	0.230769230769
USP11	72	0.056314699793
USP12	18	0.124183006536
USP12P1	1	0.0
USP13	31	0.101075268817
USP14	33	0.395833333333
USP15	49	0.0666049953747
USP16	11	0.163636363636
USP17	7	0.047619047619
USP17L2	5	0.1
USP17L7	3	0.333333333333
USP18	7	0.238095238095
USP19	35	0.0638655462185
USP2	29	0.0985221674877
USP20	44	0.053911205074
USP21	21	0.119047619048
USP22	37	0.112612612613
USP24	3	0.333333333333
USP25	23	0.1
USP26	3	0.0
USP27X	2	1.0
USP28	8	0.357142857143
USP29	2	0.0
USP3	20	0.257894736842
USP30	7	0.142857142857
USP31	2	0.0
USP32	19	0.105263157895
USP32P2	10	0.0
USP33	14	0.153846153846
USP34	3	0.666666666667
USP35	1	0.0
USP36	25	0.0733333333333
USP37	5	0.5
USP38	7	0.238095238095
USP39	34	0.162210338681
USP4	39	0.12012012012
USP40	1	0.0
USP41	1	0.0
USP42	28	0.0687830687831
USP43	9	0.0555555555556
USP44	12	0.166666666667
USP45	22	0.0822510822511
USP46	21	0.190476190476
USP47	6	0.2
USP48	3	0.333333333333
USP49	33	0.00568181818182
USP5	15	0.12380952381
USP50	25	0.0133333333333
USP53	21	0.0904761904762
USP54	1	0.0
USP6	5	0.5
USP6NL	3	0.666666666667
USP7	92	0.0594257178527
USP8	29	0.103448275862
USP9X	26	0.113846153846
USP9Y	5	0.6
USPL1	12	0.0
UST	1	0.0
UTF1	1	0.0
UTP11L	2	1.0
UTP14A	42	0.061556329849
UTP15	2	0.0
UTP18	6	0.333333333333
UTP20	4	0.5
UTP23	1	0.0
UTP3	4	0.0
UTP6	7	0.047619047619
UTRN	16	0.120879120879
UTS2	1	0.0
UTS2D	1	0.0
UTS2R	1	0.0
UTY	3	0.333333333333
UVRAG	9	0.361111111111
UXT	9	0.277777777778
Uba1	4	0.166666666667
Ubb	3	1.0
Ubc	11	0.0727272727273
Ubd	1	0.0
Ube2c	1	0.0
Ube2e3	2	0.0
Ube2g1	1	0.0
Ube2g2	2	0.0
Ube2i	8	0.0714285714286
Ube2k	1	0.0
Ube2l3	2	0.0
Ube2m	2	0.0
Ube2n	2	1.0
Ube2o	3	0.0
Ube2r2	1	0.0
Ubox5	3	0.0
Ubr5	2	1.0
Ubtf	1	0.0
Ucn	1	0.0
Ufc1	4	0.833333333333
Ufm1	16	0.15
Uhmk1	7	0.380952380952
Uhrf1	4	0.166666666667
Ulbp1	1	0.0
Uqcr10	1	0.0
Uqcrb	1	0.0
Uqcrc1	1	0.0
Uqcrc2	1	0.0
Uqcrfs1	1	0.0
Uqcrq	1	0.0
Usmg5	1	0.0
Usp2	1	0.0
Usp21	2	0.0
Usp39	1	0.0
Usp45	3	0.666666666667
Usp7	3	0.666666666667
Usp8	5	0.7
Uts2r	1	0.0
VAC14	5	0.0
VAMP1	6	0.533333333333
VAMP2	20	0.284210526316
VAMP3	13	0.346153846154
VAMP4	8	0.0357142857143
VAMP7	9	0.361111111111
VAMP721	1	0.0
VAMP8	15	0.32380952381
VANGL1	2	1.0
VANGL2	1	0.0
VAPA	11	0.272727272727
VAPB	15	0.219047619048
VARS	16	0.158333333333
VARS2	3	0.333333333333
VASH1	1	0.0
VASN	4	0.5
VASP	22	0.110526315789
VAT1	3	0.333333333333
VAV1	58	0.127041742287
VAV2	52	0.0429864253394
VAV3	12	0.318181818182
VBP1	12	0.19696969697
VCAM1	5	0.1
VCAN	16	0.0583333333333
VCL	23	0.102766798419
VCP	99	0.0614261168385
VCPIP1	20	0.252631578947
VDAC1	28	0.0925925925926
